Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2010 [YR2010],2015 [YR2015],2005 [YR2005],2000 [YR2000],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Pakistan,PAK,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,3845.44221,6475.61858,2208.77153,1157.34361,..,..,8079.64893,8367.78545,3936.18389,4562.82949,5594.86592,5701.68154
Pakistan,PAK,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,49.54959,..,..,..,45.56642,..,..
Palau,PLW,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,96.59374,..,..,..,..,..,..,..,..,99.50313,..
Palau,PLW,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,11.7301,..,..,..,..,..,..,..,..
Palau,PLW,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,94.09412,..,..,91.89962,..,95.41181,..,..,..,..,..,..
Panama,PAN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,7.19,..,6.88,7.35,..,..,..,..,..,..,..,..
Panama,PAN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,585.63724,..,..,..,..,1095.73965,..,..,..
Panama,PAN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,80.88,73.62,68.36,..,85.08,83.54,80.99,75.11,..,77,77.63
Papua New Guinea,PNG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,61.6,..,..,57.34326,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,37.93,..,39.94,44.85,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,452.06906,446.87657,..,..,..,..,..
Papua New Guinea,PNG,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,50.21001,..,..,..,..,..,..
Paraguay,PRY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,93.87092,95.55484,..,..,..,94.0208,..,94.65024,..,94.19747,95.05904,95.03481
Paraguay,PRY,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,3.49,..,4.07,7.05,..,..,..,..,..,..,..,..
Paraguay,PRY,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,754.68308,..,..,374.61529,..,..,..,1239.67027,1246.55692,1220.67587,..,..
Paraguay,PRY,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,69.75,79.39,63.99,..,..,79.25,77.12,77.73199,70.71,74.41,77.11,76.77
Peru,PER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,94.16234,87.90867,..,..,94.40827,94.14961,94.17367,..,93.84173,..,93.70795
Peru,PER,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.13,..,7.53,9.53,..,..,..,..,..,..,..,..
Peru,PER,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,4230.10143,7533.99923,2159.38451,1670.33488,8727.50893,8267.0824,8295.34637,7317.31237,4574.87603,5630.66522,6633.33653,7421.15642
Peru,PER,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,82.7,87.66,76.31,67.95,..,91.36,89.85,89.26,84.38,85.65,85.98,87.34
Philippines,PHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,98.18255,..,92.60006,..,..,..,..,..,..,96.398,..
Philippines,PHL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,2.72,..,4.04,5.4,..,..,..,..,..,..,..,..
Philippines,PHL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,2500.81369,2647.66279,..,..,..,..,..,..,..,..
Philippines,PHL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,65.02692,..,80.97149,..,..,..,..,71.27,..
Poland,POL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.27,..,0.99,2.34,..,..,..,..,..,..,..,..
Poland,POL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,24294.09397,22982.48136,16610.63205,8583.30556,..,..,24000.69906,21898.85031,25490.37062,24076.42131,25897.7596,26774.15481
Poland,POL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,90.16,..,..,..,..,..,97.48,..,98.33,97.61
Portugal,PRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,96.13759,..,..,94.47705,..,..,..
Portugal,PRT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,10.33,..,12.77,9.2,..,..,..,..,..,..,..,..
Portugal,PRT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,12875.28111,9737.56256,10004.83471,6109.39153,..,..,11102.44058,..,12541.77798,10702.44475,11931.85821,11764.51317
Portugal,PRT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,80.51,..,..,..,..,..,89.98,..,89.67,93.93
Post-demographic dividend,PST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,54.58862,59.66225,57.17171,54.76244,62.55918,62.00147,62.92971,61.96347,56.30136,58.83407,59.53053,60.6
Pre-demographic dividend,PRE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,91.96523,..,..,..,..,..,92.39,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6582.49132,6221.4359
Puerto Rico,PRI,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,95.37959,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,91.77885,..,..,..,..,..,93.46397,93.1453,91.36408,90.17006,90.63299,91.32722
Qatar,QAT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,3.59,..,33.3,36.77,..,..,..,..,..,..,..,..
Qatar,QAT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,4439.70793,..,1260.43956,461.76552,4945.05495,..,4780.54998,..,5020.21027,5884.61538,7611.30199,7164.83516
Qatar,QAT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.00048,..,..
Romania,ROU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,98.8445,..,..,98.60429,..,..,..
Romania,ROU,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,1.7,..,2.07,2.65,..,..,..,..,..,..,..,..
Romania,ROU,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,5810.19541,5526.72467,3446.22695,1068.65816,..,..,6552.78995,5606.03001,5612.31483,5057.31215,5822.76811,6241.17103
Romania,ROU,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,98.42,..,97.4,96
Russian Federation,RUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,99.68427,..,..,..,..,99.73006,..,..,..,..,..,..
Russian Federation,RUS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.89,..,0.85,1,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,52276.33588,28818.22293,7634.92823,..,..,73828.502,48012.78379,..,83762.87698,86284.84489,82655.53695
Russian Federation,RUS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.41,..
Rwanda,RWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,65.85227,..,..,64.8886,..,73.21559,..,..,..,68.33103,..,70.80413
Rwanda,RWA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,45.18,..,50.25,53.66,..,..,..,..,..,..,..,..
Rwanda,RWA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,262.8006,300.73926,..,71.04765,..,284.41754,271.70479,293.46407,268.47617,304.38412,363.00043,328.15989
Rwanda,RWA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,15.4396,27.93269,5.91146,7.48,..,..,..,..,..,..,..,..
Samoa,WSM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.09577,..,..,98.97326,..,..,..
Samoa,WSM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,9.27383,..,..,..,32.81105,..,..,..,..
Samoa,WSM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.91643,..,..,..,..,..,..
San Marino,SMR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,49.45414,..,..,..,..,58.84856,51.51441,..,49.02506,..,..,..
San Marino,SMR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,92.81664,..,..,..,90.1431,..,..
Sao Tome and Principe,STP,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,19.05723,12.29939,6.62663,..,..,21.74431,19.06766,17.97873,..,16.0111,17.99279,13.08125
Sao Tome and Principe,STP,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,27.76,..,..,..,..,..,..,..,33.83506
Saudi Arabia,SAU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,79.35094,..,..,95.32863,..,..,..,94.42634,..
Saudi Arabia,SAU,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,12.72,..,17.14,21.22,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,17838.38168,11200,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,51.90042,..,51.81455,..,43.5345,..
Senegal,SEN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,58.58,..,72.05,65.57,..,..,..,..,..,..,..,..
Senegal,SEN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,841.16887,969.8583,447.27634,147.75773,..,1123.06068,971.08498,973.54903,873.43939,843.65738,1075.82144,1132.44479
Senegal,SEN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,9.99506,13.09,..,..,26.63455,24.408,15.08957,..,..,22.51
Serbia,SRB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,98.84151,97.96241,..,..,..
Serbia,SRB,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,2.96,..,3.5,4.84,..,..,..,..,..,..,..,..
Serbia,SRB,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,1809.86737,1501.53205,..,..,..,1814.10886,1639.11192,1479.05452,2087.73901,1803.49038,..,1848.12227
Serbia,SRB,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,97.21,..,..,..,..,..,98.35447,..,98.88,98.29648
Seychelles,SYC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,93.95423,..,..,..,..,95.86771,..,..,..,..,..,..
Seychelles,SYC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,63.07256,38.43835,27.71354,47.92159,54.84414
Seychelles,SYC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,43.20633,..,..,..,..,32.42617,..
Sierra Leone,SLE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,57,..,65.3,67.82,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,66.73593,..,46.16403,31.47173,303.58329,285.53431,173.35823,112.45711,78.53377,109.19103,117.09498,133.54964
Sierra Leone,SLE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,29.21,..,16.76,14.9,..,..,44.14637,..,..,..,40.37882,..
Singapore,SGP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,95.85733,96.82549,..,92.5494,..,97.34486,97.20222,97.04956,96.18604,96.36979,96.54802,96.71669
Singapore,SGP,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,15.27,..,8.55,19.56,..,..,..,..,..,..,..,..
Singapore,SGP,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,5980.7494,..,3676.48799,2865.77463,..,..,..,..,7268.06014,8578.47035,8422.82148,..
Singapore,SGP,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.3,..,1.15,2.06,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,3683.75604,4068.62395,2360.7018,1127.32573,..,..,3761.15536,3506.48133,3890.2473,3651.75263,4024.47601,4270.79846
Slovak Republic,SVK,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,99.67,..,..,..,..,..,99.86,..,100,99.82
Slovenia,SVN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7
Slovenia,SVN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.66,..,0.8,0.7,..,..,..,..,..,..,..,..
Slovenia,SVN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,2670.76352,2115.52615,2029.03619,..,..,..,2322.81975,2144.06636,2854.65744,2617.9271,2616.47468,2642.18415
Slovenia,SVN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,56.17,..,..,..,..,..,99.6,..,99.35,100
Small states,SST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,83.99236,86.40521,84.11855,81.58442,86.9055,86.69132,86.51476,86.35237,84.53432,84.70603,85.03682,85.36804
Small states,SST,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,67.16579,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,92.87732,94.36792,..,..,..,..,87.04667,..,93.10214,93.72947,..,94.1399
South Africa,ZAF,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.65,..,10.41,15.5,..,..,..,..,..,..,..,..
South Africa,ZAF,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,16932.70614,20900.54967,11573.9621,7437.68602,23957.3784,21529.00593,18116.49326,18875.7051,..,..,..,..
South Africa,ZAF,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,87.67176,84.93941,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,66.01901,69.65735,60.64293,57.68935,72.95145,72.24388,71.69515,70.99917,66.51319,67.26778,68.01311,68.73479
South Asia,SAS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,66.01901,69.65735,60.64293,57.68935,72.95145,72.24388,71.69515,70.99917,66.51319,67.26778,68.01311,68.73479
South Asia (IDA & IBRD),TSA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,34.52276,..,..,..,..,..,..
South Sudan,SSD,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,204.62505,..,..,..,..,..,185.23387,143.54162,..,122.23813,227.09886
South Sudan,SSD,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,14.59321,..,..,35.09,..,..,..,..,..,..,..,..
Spain,ESP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,97.7489,98.14326,97.75069,..,..,98.4365,..,98.25051,97.78375,97.89454,98.07913,98.09372
Spain,ESP,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,2.25,..,2.25,15.22,..,..,..,..,..,..,..,..
Spain,ESP,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,68991.38901,51229.60894,47795.85126,24866.20601,..,..,55228.79532,52087.73246,72414.29007,59210.73219,58945.7449,58930.47057
Spain,ESP,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,90.51,..,..,..,..,..,90.36,..,90.61,93.3
Sri Lanka,LKA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,91.18136,..,..,..,..,91.70982,91.89575,92.3869,..,..,..,..
Sri Lanka,LKA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,4.43,..,6.37,8.7,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,974.40092,1796.46136,..,..,..,1878.35574,2447.33277,2842.17468,1180.88803,1023.89707,1204.74082,1533.86881
Sri Lanka,LKA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,24.40327,20.96585,19.99003,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,48.81309,67.88377,48.13577,..,..,66.60574,..,94.16995,53.34841,51.61469,61.95634,64.6064
